http://polkrug.ru//news/kultura/etnomir/8922-kukla-samokrutka	Александра ВАСИЛЬЧЕНКО	Кукла-самокрутка	15.11.2018	публицистика	Культура, Этномир		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/etnomir/8922-kukla-samokrutka	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/duhovnost/8921-serdechko-za-otvet	Светлана ГАВРИЛОВА	Сердечко за ответ	15.11.2018	публицистика	Культура, Духовность		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/duhovnost/8921-serdechko-za-otvet	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/8881-ya-chitayu-ty-chitaesh	Ирина РАМИЕВА	Я читаю – ты читаешь	08.11.2018	публицистика	Культура		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/8881-ya-chitayu-ty-chitaesh	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/talanty/8880-odnazhdy-tridcat-let-spustya	Ирина РАМИЕВА	Однажды, тридцать лет спустя	08.11.2018	публицистика	Культура, Таланты		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/talanty/8880-odnazhdy-tridcat-let-spustya	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/etnomir/8847-eto-moy-narod	Кира КОРАБЛЁВА	Это мой народ!	01.11.2018	публицистика	Культура, Этномир		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/etnomir/8847-eto-moy-narod	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/etnomir/8830-na-yamale-kak-doma	Клара ГАЛИМЖАНОВА	На Ямале, как дома	25.10.2018	публицистика	Культура, Этномир		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/etnomir/8830-na-yamale-kak-doma	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/etnomir/8731-sto-gorshkov-i-ty-master	Светлана ГАВРИЛОВА	Сто горшков – и ты мастер	11.10.2018	публицистика	Культура, Этномир		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/etnomir/8731-sto-gorshkov-i-ty-master	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/vernisazh/8730-v-unison-s-chuvstvami	Александра ВАСИЛЬЧЕНКО	В унисон с чувствами	11.10.2018	публицистика	Культура, Вернисаж		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/vernisazh/8730-v-unison-s-chuvstvami	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/etnomir/8710-vdohnovlennye-severom	Юрий МОРОЗОВ	Вдохновлённые Севером	04.10.2018	публицистика	Культура, Этномир		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/etnomir/8710-vdohnovlennye-severom	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/etnomir/8707-kto-vy-tovarisch	Юрий МОРОЗОВ	Кто вы, товарищ?	04.10.2018	публицистика	Культура, Этномир		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/etnomir/8707-kto-vy-tovarisch	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/8672-prostranstvo-dvadcat-pervogo-veka	Светлана АЛЯБЬЕВА	«Пространство двадцать первого века»	27.09.2018	публицистика	Культура		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/8672-prostranstvo-dvadcat-pervogo-veka	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/vernisazh/8656-kakaya-ona-iskrennost	Анастасия ПАВЛОВА	Какая она, искренность?	27.09.2018	публицистика	Культура, Вернисаж		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/vernisazh/8656-kakaya-ona-iskrennost	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/vernisazh/8655-posmotri-kak-prekrasen-etot-mir	Клара ГАЛИМЖАНОВА	Посмотри, как прекрасен этот мир!	27.09.2018	публицистика	Культура, Вернисаж		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/vernisazh/8655-posmotri-kak-prekrasen-etot-mir	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/yunost-komsomolskaya-moya/8632-ne-posledniy-paren-v-gorode	Клара ГАЛИМЖАНОВА	Не последний парень в городе	20.09.2018	публицистика	Культура, Юность комсомольская моя…		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/yunost-komsomolskaya-moya/8632-ne-posledniy-paren-v-gorode	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/vernisazh/8593-risuyut-na-stranicah-knig	Клара ГАЛИМЖАНОВА	Рисуют на страницах книг	13.09.2018	публицистика	Культура, Вернисаж		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/vernisazh/8593-risuyut-na-stranicah-knig	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/8567-kopilka-graffiti-popolnilas	Евгений ЛАЧИНОВ	Копилка граффити пополнилась	06.09.2018	публицистика	Культура		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/8567-kopilka-graffiti-popolnilas	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/talanty/8528-master-hudozhestvennoy-kosti	Юрий МОРОЗОВ	Мастер художественной кости	30.08.2018	публицистика	Культура, Таланты		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/talanty/8528-master-hudozhestvennoy-kosti	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/8527-vpishi-sebya-v-istoriyu	Ирина РАМИЕВА	Впиши себя в историю	30.08.2018	публицистика	Культура		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/8527-vpishi-sebya-v-istoriyu	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/duhovnost/8496-stan-chische-dushoy	Клара ГАЛИМЖАНОВА	Стань чище душой	23.08.2018	публицистика	Культура, Духовность		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/duhovnost/8496-stan-chische-dushoy	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/talanty/8469-salehardskoe-defile	Юрий МОРОЗОВ	Салехардское дефиле	16.08.2018	публицистика	Культура, Таланты		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/talanty/8469-salehardskoe-defile	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/etnomir/8467-prazdnik-muzyki-i-uhi	Юрий МОРОЗОВ	Праздник музыки и ухи	16.08.2018	публицистика	Культура, Этномир		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/etnomir/8467-prazdnik-muzyki-i-uhi	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/kultprosvet/8436-u-istokov-rosgvardii	Клара ГАЛИМЖАНОВА	У истоков Росгвардии	09.08.2018	публицистика	Культура, Культпросвет		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/kultprosvet/8436-u-istokov-rosgvardii	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/duhovnost/8330-v-chest-apostolov	Светлана ГАВРИЛОВА	В честь апостолов	19.07.2018	публицистика	Культура, Духовность		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/duhovnost/8330-v-chest-apostolov	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/tvorchestvo-chitateley/8321-kogda-v-dushe-svet	Ирина РАМИЕВА	Когда в душе свет	19.07.2018	публицистика	Культура, Творчество читателей		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/tvorchestvo-chitateley/8321-kogda-v-dushe-svet	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/tvorchestvo-chitateley/8324-sobachya-lyubov	no_author	Собачья любовь	19.07.2018	публицистика	Культура, Творчество читателей		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/tvorchestvo-chitateley/8324-sobachya-lyubov	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/tvorchestvo-chitateley/8323-dobroe-serdce	no_author	Доброе сердце	19.07.2018	публицистика	Культура, Творчество читателей		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/tvorchestvo-chitateley/8323-dobroe-serdce	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/tvorchestvo-chitateley/8322-speshka-ne-goditsya	no_author	Спешка не годится	19.07.2018	публицистика	Культура, Творчество читателей		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/tvorchestvo-chitateley/8322-speshka-ne-goditsya	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/po-stranicam-istorii/8293-devushka-iz-berendeeva	Юрий МОРОЗОВ, материалы ГА ЯНАО Ф.10.Оп.1.Д.23А. С. 2-16. Ф. 1ф, Оп.3. Д.1 	Девушка из Берендеева	12.07.2018	публицистика	Культура, По страницам истории		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/po-stranicam-istorii/8293-devushka-iz-berendeeva	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/duhovnost/8263-po-irtyshu-i-obi	Валерия ГОРСКАЯ	По Иртышу и Оби	05.07.2018	публицистика	Культура, Духовность		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/duhovnost/8263-po-irtyshu-i-obi	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/tvorchestvo-chitateley/8192-zapisnaya-knizhka	Галина ШТУРН 4 мая 2016 г.	Записная книжка	21.06.2018	публицистика	Культура, Творчество читателей		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/tvorchestvo-chitateley/8192-zapisnaya-knizhka	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/etnomir/8184-dlya-sabantuya-net-plohoy-pogody	Ирина РАМИЕВА	Для Сабантуя нет плохой погоды	21.06.2018	публицистика	Культура, Этномир		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/etnomir/8184-dlya-sabantuya-net-plohoy-pogody	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/duhovnost/8171-bud-pravednym-i-schedrym	Клара ГАЛИМЖАНОВА	Будь праведным и щедрым	14.06.2018	публицистика	Культура, Духовность		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/duhovnost/8171-bud-pravednym-i-schedrym	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/8142-razzhigaya-ogon-lyuboznatelnosti	Клара ГАЛИМЖАНОВА	Разжигая огонь любознательности	07.06.2018	публицистика	Культура		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/8142-razzhigaya-ogon-lyuboznatelnosti	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/8141-ego-zvezda-ne-pogasla	Анна ЛАМДО	Его звезда не погасла	07.06.2018	публицистика	Культура		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/8141-ego-zvezda-ne-pogasla	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/po-stranicam-istorii/8108-ot-petrovskogo-ukaza-do-sovremennyh-dinastiy-strazhey-poryadka	Светлана ГАВРИЛОВА, по материалам, предоставленным пресс-службой ОМВД по г. Салехарду	От петровского указа – до современных династий стражей порядка	31.05.2018	публицистика	Культура, По страницам истории		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/po-stranicam-istorii/8108-ot-petrovskogo-ukaza-do-sovremennyh-dinastiy-strazhey-poryadka	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/talanty/8103-s-yamayskim-nastroeniem	Клара ГАЛИМЖАНОВА	С ямайским настроением	31.05.2018	публицистика	Культура, Таланты		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/talanty/8103-s-yamayskim-nastroeniem	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/talanty/8084-kulturnoe-bogatstvo-severa	Александра ВАСИЛЬЧЕНКО	Культурное богатство Севера	24.05.2018	публицистика	Культура, Таланты		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/talanty/8084-kulturnoe-bogatstvo-severa	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/vernisazh/8083-olenenok-sobral-druzey	Ольга ПРИКОТОВА	Оленёнок собрал друзей	24.05.2018	публицистика	Культура, Вернисаж		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/vernisazh/8083-olenenok-sobral-druzey	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/etnomir/8082-staraya-staraya-skazka	Ирина РАМИЕВА	Старая-старая сказка	24.05.2018	публицистика	Культура, Этномир		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/etnomir/8082-staraya-staraya-skazka	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/kultprosvet/8066-vokrug-sveta-za-shest-chasov	Ирина РАМИЕВА	Вокруг света за шесть часов	24.05.2018	публицистика	Культура, Культпросвет		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/kultprosvet/8066-vokrug-sveta-za-shest-chasov	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/po-stranicam-istorii/8057-tayny-arkticheskih-konvoev	Юрий МОРОЗОВ	Тайны арктических конвоев	17.05.2018	публицистика	Культура, По страницам истории		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/po-stranicam-istorii/8057-tayny-arkticheskih-konvoev	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/8034-talant-sogrevayuschiy-dobrom	no_author	Талант, согревающий добром	17.05.2018	публицистика	Культура		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/8034-talant-sogrevayuschiy-dobrom	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/po-stranicam-istorii/8025-svyaschennyy-parad-pobedy-4	из открытых источников	Священный Парад Победы	10.05.2018	публицистика	Культура, По страницам истории		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/po-stranicam-istorii/8025-svyaschennyy-parad-pobedy-4	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/po-stranicam-istorii/8019-svyaschennyy-parad-pobedy-3	из открытых источников	Священный Парад Победы	10.05.2018	публицистика	Культура, По страницам истории		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/po-stranicam-istorii/8019-svyaschennyy-parad-pobedy-3	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/po-stranicam-istorii/8014-svyaschennyy-parad-pobedy-2	из открытых источников	Священный Парад Победы	10.05.2018	публицистика	Культура, По страницам истории		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/po-stranicam-istorii/8014-svyaschennyy-parad-pobedy-2	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/po-stranicam-istorii/8012-svyaschennyy-parad-pobedy-1	из открытых источников	Священный Парад Победы	10.05.2018	публицистика	Культура, По страницам истории		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/po-stranicam-istorii/8012-svyaschennyy-parad-pobedy-1	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/etnomir/8009-yazyk-moy-drug-moy	Ирина РАМИЕВА	Язык мой – друг мой	10.05.2018	публицистика	Культура, Этномир		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/etnomir/8009-yazyk-moy-drug-moy	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/talanty/8008-skazka-igra-da-v-ney-namek	Клара ГАЛИМЖАНОВА	Сказка – игра, да в ней намёк	10.05.2018	публицистика	Культура, Таланты		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/talanty/8008-skazka-igra-da-v-ney-namek	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/po-stranicam-istorii/8006-svyaschennyy-parad-pobedy	из открытых источников	Священный Парад Победы	10.05.2018	публицистика	Культура, По страницам истории		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/po-stranicam-istorii/8006-svyaschennyy-parad-pobedy	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/po-stranicam-istorii/7979-s-voynoy-pokonchili-my-schety	Валентина БОГОМОЛОВА, по материалам znaikak.ru	С войной покончили мы счёты!	03.05.2018	публицистика	Культура, По страницам истории		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/po-stranicam-istorii/7979-s-voynoy-pokonchili-my-schety	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/7936-v-vyhodnye-ne-spim	Кира КОРАБЛЁВА	В выходные не спим	26.04.2018	публицистика	Культура		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/7936-v-vyhodnye-ne-spim	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/7935-ugolok-volshebstva-i-znaniy	Анастасия ПАВЛОВА	Уголок волшебства  и знаний	26.04.2018	публицистика	Культура		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/7935-ugolok-volshebstva-i-znaniy	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/7890-solveyg-na-polyarnom-kruge	Юрий МОРОЗОВ	Сольвейг на Полярном круге	19.04.2018	публицистика	Культура		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/7890-solveyg-na-polyarnom-kruge	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/duhovnost/7889-horovaya-istoriya	Светлана ГАВРИЛОВА	Хоровая история	19.04.2018	публицистика	Культура, Духовность		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/duhovnost/7889-horovaya-istoriya	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/7888-preobrazhenie-v-serdcah	Валерия ГОРСКАЯ	Преображение в сердцах	19.04.2018	публицистика	Культура		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/7888-preobrazhenie-v-serdcah	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/duhovnost/7872-pashalnaya-radost	Светлана ГАВРИЛОВА	Пасхальная радость	12.04.2018	публицистика	Культура, Духовность		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/duhovnost/7872-pashalnaya-radost	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/etnomir/7850-vesna-na-kryle-1	Евгений ЛАЧИНОВ	Весна на крыле	12.04.2018	публицистика	Культура, Этномир		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/etnomir/7850-vesna-na-kryle-1	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/vernisazh/7844-okno-v-istoriyu	Юрий МОРОЗОВ	Окно в историю	12.04.2018	публицистика	Культура, Вернисаж		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/vernisazh/7844-okno-v-istoriyu	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/talanty/7843-s-milym-i-v-kamorke-ray	Клара ГАЛИМЖАНОВА	С милым и в «Каморке» рай	12.04.2018	публицистика	Культура, Таланты		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/talanty/7843-s-milym-i-v-kamorke-ray	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/talanty/7833-vesna-ne-kalendarnaya-studencheskaya	Ирина ПЕТРОВА	Весна. Не календарная – студенческая	05.04.2018	публицистика	Культура, Таланты		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/talanty/7833-vesna-ne-kalendarnaya-studencheskaya	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/7768-innovacii-v-kulture	Юрий ЗУСМАН	Инновации в культуре	22.03.2018	публицистика	Культура		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/7768-innovacii-v-kulture	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/po-stranicam-istorii/7752-po-krasnoy-ploschadi-s-orkestrom	Юрий МОРОЗОВ	По Красной площади с оркестром	22.03.2018	публицистика	Культура, По страницам истории		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/po-stranicam-istorii/7752-po-krasnoy-ploschadi-s-orkestrom	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/vernisazh/7742-iskrennyaya-zhivopis-kakaya-ona	Клара ГАЛИМЖАНОВА	Искренняя живопись. Какая она?	22.03.2018	публицистика	Культура, Вернисаж		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/vernisazh/7742-iskrennyaya-zhivopis-kakaya-ona	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/7716-maksimu-gorkomu-posvyaschaetsya	Ирина РАМИЕВА	Максиму Горькому посвящается	15.03.2018	публицистика	Культура		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/7716-maksimu-gorkomu-posvyaschaetsya	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/etnomir/7679-nevesta-zhena-mat	Юрий МОРОЗОВ	Невеста, жена, мать	08.03.2018	публицистика	Культура, Этномир		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/etnomir/7679-nevesta-zhena-mat	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/duhovnost/7678-v-mire-raznoobraziya	Клара ГАЛИМЖАНОВА	В мире разнообразия	08.03.2018	публицистика	Культура, Духовность		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/duhovnost/7678-v-mire-raznoobraziya	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
http://polkrug.ru//news/kultura/vernisazh/7656-vdohnut-blagouhane	Куаныш САПАРОВА	Вдохнуть благоуханье	08.03.2018	публицистика	Культура, Вернисаж		нейтральный	н-возраст	н-уровень	городская	http://polkrug.ru//news/kultura/vernisazh/7656-vdohnut-blagouhane	"Полярный круг"	2018	газета	Россия	ЯНАО	ru
